process_id,process_type,selling_wcard,selling_wcash,buyback,date,hour
31431,K.Kartlı Satış,214.89,blank,0.0,2017-08-30,22:57:00
31432,Nakit Satış,0.0,69.95,0.0,2017-08-30,23:07:36
31433,Nakit Satış,0.0,59.95,0.0,2017-08-30,23:12:40
31434,K.Kartlı Satış,104.9,blank,0.0,2017-08-30,23:48:09
31435,M.iade,0.0,0.0,49.95,2017-08-31,00:03:12
31436,Nakit Satış,0.0,79.99,0.0,2017-08-31,00:07:54
31437,K.Kartlı Satış,54.99,blank,0.0,2017-08-31,09:45:51
31438,Nakit Satış,0.0,59.95,0.0,2017-08-31,10:25:30
31439,Nakit Satış,0.0,10.0,0.0,2017-08-31,10:34:25
31440,Nakit Satış,0.0,10.0,0.0,2017-08-31,10:41:10
31441,Nakit Satış,0.0,45.35,0.0,2017-08-31,10:51:45
31442,Nakit Satış,0.0,12.95,0.0,2017-08-31,11:25:03
31443,Nakit Satış,0.0,49.99,0.0,2017-08-31,11:56:45
31444,Nakit Satış,0.0,104.94,0.0,2017-08-31,12:27:46
31445,Nakit Satış,0.0,34.99,0.0,2017-08-31,12:38:25
31446,Nakit Satış,0.0,207.83,0.0,2017-08-31,12:38:30
31447,K.Kartlı Satış,134.89,blank,0.0,2017-08-31,12:46:10
31448,Nakit Satış,0.0,54.99,0.0,2017-08-31,12:49:04
31449,Nakit Satış,0.0,49.99,0.0,2017-08-31,12:54:14
31450,K.Kartlı Satış,65.0,blank,0.0,2017-08-31,13:00:17
31451,K.Kartlı Satış,20.0,blank,0.0,2017-08-31,13:09:14
31452,Nakit Satış,0.0,10.0,0.0,2017-08-31,13:13:22
31453,Nakit Satış,0.0,10.0,0.0,2017-08-31,13:14:50
31454,Nakit Satış,0.0,59.95,0.0,2017-08-31,13:14:56
31455,Nakit Satış,0.0,44.95,0.0,2017-08-31,13:29:46
31456,Nakit Satış,0.0,59.95,0.0,2017-08-31,13:31:09
31457,K.Kartlı Satış,142.93,blank,0.0,2017-08-31,13:36:05
31458,K.Kartlı Satış,49.99,blank,0.0,2017-08-31,13:43:13
31459,K.Kartlı Satış,59.95,blank,0.0,2017-08-31,13:46:13
31460,Nakit Satış,0.0,10.0,0.0,2017-08-31,14:01:56
31461,Nakit Satış,0.0,44.95,0.0,2017-08-31,14:04:26
31462,K.Kartlı Satış,49.95,blank,0.0,2017-08-31,14:07:54
31463,Nakit Satış,0.0,54.99,0.0,2017-08-31,14:17:40
31464,Nakit Satış,0.0,27.45,0.0,2017-08-31,14:17:49
31465,Nakit Satış,0.0,10.0,0.0,2017-08-31,14:20:58
31466,Nakit Satış,0.0,19.95,0.0,2017-08-31,14:31:21
31467,Nakit Satış,0.0,34.95,0.0,2017-08-31,14:41:32
31468,K.Kartlı Satış,64.45,blank,0.0,2017-08-31,14:47:55
31469,K.Kartlı Satış,54.99,blank,0.0,2017-08-31,15:02:25
31470,Nakit Satış,0.0,109.9,0.0,2017-08-31,15:09:21
31471,Nakit Satış,0.0,19.95,0.0,2017-08-31,15:09:54
31472,K.Kartlı Satış,54.95,blank,0.0,2017-08-31,15:10:57
31473,Nakit Satış,0.0,10.0,0.0,2017-08-31,15:12:02
31474,Nakit Satış,0.0,10.0,0.0,2017-08-31,15:12:43
31475,Nakit Satış,0.0,59.95,0.0,2017-08-31,15:23:18
31476,Nakit Satış,0.0,100.0,0.0,2017-08-31,15:27:06
31477,Nakit Satış,0.0,10.0,0.0,2017-08-31,15:52:02
31478,Nakit Satış,0.0,10.0,0.0,2017-08-31,15:55:56
31479,Nakit Satış,0.0,32.99,0.0,2017-08-31,16:03:29
31480,Nakit Satış,0.0,114.9,0.0,2017-08-31,16:03:35
31481,Nakit Satış,0.0,99.9,0.0,2017-08-31,16:06:42
31482,Nakit Satış,0.0,39.95,0.0,2017-08-31,16:09:15
31483,Nakit Satış,0.0,49.99,0.0,2017-08-31,16:11:48
31484,Nakit Satış,0.0,10.0,0.0,2017-08-31,16:14:29
31485,Nakit Satış,0.0,49.95,0.0,2017-08-31,16:19:35
31486,Nakit Satış,0.0,145.0,0.0,2017-08-31,16:24:02
31487,K.Kartlı Satış,69.95,blank,0.0,2017-08-31,16:36:20
31488,M.iade,0.0,0.0,64.95,2017-08-31,16:37:47
31489,M.iade,0.0,0.0,69.95,2017-08-31,16:37:50
31490,Nakit Satış,0.0,139.94,0.0,2017-08-31,16:39:15
31491,Nakit Satış,0.0,39.95,0.0,2017-08-31,16:45:08
31492,Nakit Satış,0.0,14.95,0.0,2017-08-31,16:46:44
31493,Nakit Satış,0.0,59.95,0.0,2017-08-31,16:55:38
31494,K.Kartlı Satış,79.45,blank,0.0,2017-08-31,16:56:51
31495,Nakit Satış,0.0,144.9,0.0,2017-08-31,17:06:56
31496,Nakit Satış,0.0,99.95,0.0,2017-08-31,17:10:51
31497,K.Kartlı Satış,100.0,50.0,0.0,2017-08-31,17:16:46
31498,Nakit Satış,0.0,39.99,0.0,2017-08-31,17:19:48
31499,Nakit Satış,0.0,22.45,0.0,2017-08-31,17:20:41
31500,Nakit Satış,0.0,79.99,0.0,2017-08-31,17:24:55
31501,K.Kartlı Satış,34.99,blank,0.0,2017-08-31,17:27:09
31502,Nakit Satış,0.0,29.95,0.0,2017-08-31,17:32:53
31503,Nakit Satış,0.0,89.99,0.0,2017-08-31,17:38:13
31504,K.Kartlı Satış,54.99,blank,0.0,2017-08-31,17:47:11
31505,Nakit Satış,0.0,77.44,0.0,2017-08-31,17:48:35
31506,Nakit Satış,0.0,49.95,0.0,2017-08-31,17:49:48
31507,M.iade,0.0,0.0,44.95,2017-08-31,17:50:01
31508,Nakit Satış,0.0,84.9,0.0,2017-08-31,17:50:38
31509,Nakit Satış,0.0,59.9,0.0,2017-08-31,17:53:35
31510,Nakit Satış,0.0,49.99,0.0,2017-08-31,17:58:40
31511,Nakit Satış,0.0,36.99,0.0,2017-08-31,18:00:30
31512,Nakit Satış,0.0,99.0,0.0,2017-08-31,18:09:25
31513,Nakit Satış,0.0,104.94,0.0,2017-08-31,18:19:28
31514,K.Kartlı Satış,79.95,blank,0.0,2017-08-31,18:33:55
31515,K.Kartlı Satış,89.9,blank,0.0,2017-08-31,18:34:17
31516,Nakit Satış,0.0,39.95,0.0,2017-08-31,18:36:43
31517,Nakit Satış,0.0,24.99,0.0,2017-08-31,18:36:49
31518,Nakit Satış,0.0,54.99,0.0,2017-08-31,18:44:07
31519,K.Kartlı Satış,59.95,blank,0.0,2017-08-31,19:09:35
31520,Nakit Satış,0.0,29.99,0.0,2017-08-31,19:15:34
31521,Nakit Satış,0.0,10.0,0.0,2017-08-31,19:21:18
31522,Nakit Satış,0.0,94.9,0.0,2017-08-31,19:28:10
31523,Nakit Satış,0.0,99.95,0.0,2017-08-31,19:28:34
31524,Nakit Satış,0.0,44.95,0.0,2017-08-31,19:41:23
31525,Nakit Satış,0.0,49.95,0.0,2017-08-31,19:42:04
31526,Nakit Satış,0.0,12.95,0.0,2017-08-31,19:51:38
31527,Nakit Satış,0.0,19.99,0.0,2017-08-31,19:55:23
31528,Nakit Satış,0.0,10.0,0.0,2017-08-31,19:55:59
31529,K.Kartlı Satış,49.99,blank,0.0,2017-08-31,19:56:08
31530,Nakit Satış,0.0,10.0,0.0,2017-08-31,19:57:18
31531,Nakit Satış,0.0,20.0,0.0,2017-08-31,20:05:00
31532,Nakit Satış,0.0,44.95,0.0,2017-08-31,20:13:46
31533,Nakit Satış,0.0,44.95,0.0,2017-08-31,20:17:43
31534,Nakit Satış,0.0,69.95,0.0,2017-08-31,20:31:37
31535,Nakit Satış,0.0,64.95,0.0,2017-08-31,20:34:35
31536,K.Kartlı Satış,49.95,blank,0.0,2017-08-31,20:36:46
31537,Nakit Satış,0.0,90.0,0.0,2017-08-31,20:38:04
31538,Nakit Satış,0.0,89.99,0.0,2017-08-31,20:39:45
31539,K.Kartlı Satış,22.45,blank,0.0,2017-08-31,20:53:55
31540,Nakit Satış,0.0,38.85,0.0,2017-08-31,20:55:11
31541,Nakit Satış,0.0,10.0,0.0,2017-08-31,20:56:41
31542,Nakit Satış,0.0,44.95,0.0,2017-08-31,21:00:54
31543,Nakit Satış,0.0,44.45,0.0,2017-08-31,21:02:42
31544,Nakit Satış,0.0,34.95,0.0,2017-08-31,21:08:59
31545,Nakit Satış,0.0,119.94,0.0,2017-08-31,21:15:50
31546,Nakit Satış,0.0,49.99,0.0,2017-08-31,21:19:05
31547,Nakit Satış,0.0,49.95,0.0,2017-08-31,21:53:16
31548,K.Kartlı Satış,44.99,blank,0.0,2017-08-31,22:27:45
31549,K.Kartlı Satış,64.9,50.0,0.0,2017-08-31,22:38:16
31550,Nakit Satış,0.0,22.45,0.0,2017-08-31,22:40:42
31551,Nakit Satış,0.0,49.95,0.0,2017-08-31,23:08:19
31552,K.Kartlı Satış,109.9,blank,0.0,2017-08-31,23:10:05
31553,Nakit Satış,0.0,89.99,0.0,2017-08-31,23:17:03
31554,K.Kartlı Satış,49.95,blank,0.0,2017-08-31,23:52:37
31555,K.Kartlı Satış,44.95,blank,0.0,2017-08-31,23:53:46
31556,Nakit Satış,0.0,120.0,0.0,2017-09-01,00:07:17
31557,Nakit Satış,0.0,55.0,0.0,2017-09-01,00:29:27
31558,M.iade,0.0,0.0,49.95,2017-09-03,14:26:11
31559,Nakit Satış,0.0,59.95,0.0,2017-09-03,14:26:40
31560,Nakit Satış,0.0,49.99,0.0,2017-09-03,14:31:02
31561,Nakit Satış,0.0,10.0,0.0,2017-09-03,15:06:25
31562,Nakit Satış,0.0,20.0,0.0,2017-09-03,15:07:27
31563,Nakit Satış,0.0,99.95,0.0,2017-09-03,16:14:11
31564,Nakit Satış,0.0,69.95,0.0,2017-09-03,16:14:37
31565,Nakit Satış,0.0,74.95,0.0,2017-09-03,16:29:24
31566,Nakit Satış,0.0,49.99,0.0,2017-09-03,17:20:57
31567,K.Kartlı Satış,54.99,blank,0.0,2017-09-03,17:39:54
31568,K.Kartlı Satış,104.9,blank,0.0,2017-09-03,18:02:31
31569,Nakit Satış,0.0,44.95,0.0,2017-09-03,18:03:12
31570,Nakit Satış,0.0,69.95,0.0,2017-09-03,18:04:14
31571,K.Kartlı Satış,44.95,blank,0.0,2017-09-03,18:08:38
31572,K.Kartlı Satış,290.0,blank,0.0,2017-09-03,19:13:29
31573,Nakit Satış,0.0,30.0,0.0,2017-09-03,19:17:09
31574,Nakit Satış,0.0,54.99,0.0,2017-09-03,19:49:50
31575,Nakit Satış,0.0,59.95,0.0,2017-09-03,19:55:49
31576,K.Kartlı Satış,44.99,10.0,0.0,2017-09-03,20:28:25
31577,Nakit Satış,0.0,10.0,0.0,2017-09-04,12:46:25
31578,Nakit Satış,0.0,54.99,0.0,2017-09-04,13:13:00
31579,K.Kartlı Satış,64.95,blank,0.0,2017-09-04,14:41:59
31580,Nakit Satış,0.0,49.99,0.0,2017-09-04,15:30:46
31581,Nakit Satış,0.0,19.95,0.0,2017-09-04,15:43:27
31582,Nakit Satış,0.0,9.95,0.0,2017-09-04,15:45:22
31583,Nakit Satış,0.0,12.95,0.0,2017-09-04,15:50:22
31584,Nakit Satış,0.0,54.95,0.0,2017-09-04,16:07:40
31585,K.Kartlı Satış,70.0,blank,0.0,2017-09-04,16:25:50
31586,Nakit Satış,0.0,20.0,0.0,2017-09-04,17:11:41
31587,Nakit Satış,0.0,10.0,0.0,2017-09-04,18:12:27
31588,Nakit Satış,0.0,10.0,0.0,2017-09-04,19:08:29
31589,K.Kartlı Satış,100.0,blank,0.0,2017-09-04,19:10:41
31590,Nakit Satış,0.0,34.99,0.0,2017-09-04,19:10:47
31591,Nakit Satış,0.0,19.99,0.0,2017-09-04,19:18:39
31592,Nakit Satış,0.0,40.98,0.0,2017-09-04,19:20:23
31593,Nakit Satış,0.0,20.0,0.0,2017-09-04,20:10:17
31594,Nakit Satış,0.0,20.0,0.0,2017-09-05,10:42:04
31595,Nakit Satış,0.0,69.94,0.0,2017-09-05,11:51:44
31596,Nakit Satış,0.0,49.95,0.0,2017-09-05,12:02:41
31597,Nakit Satış,0.0,20.0,0.0,2017-09-05,12:03:34
31598,Nakit Satış,0.0,49.95,0.0,2017-09-05,12:08:43
31599,Nakit Satış,0.0,20.0,0.0,2017-09-05,13:03:20
31600,M.iade,0.0,0.0,69.95,2017-09-05,13:06:05
31601,Nakit Satış,0.0,74.94,0.0,2017-09-05,13:10:43
31602,Nakit Satış,0.0,62.9,0.0,2017-09-05,14:04:31
31603,Nakit Satış,0.0,20.0,0.0,2017-09-05,14:39:12
31604,Nakit Satış,0.0,20.0,0.0,2017-09-05,15:46:10
31605,Nakit Satış,0.0,20.0,0.0,2017-09-05,15:55:22
31606,K.Kartlı Satış,34.95,blank,0.0,2017-09-05,16:01:15
31607,Nakit Satış,0.0,20.0,0.0,2017-09-05,16:56:14
31608,Nakit Satış,0.0,54.99,0.0,2017-09-05,17:37:52
31609,Nakit Satış,0.0,64.95,0.0,2017-09-05,17:39:53
31610,Nakit Satış,0.0,20.0,0.0,2017-09-05,17:54:02
31611,Nakit Satış,0.0,20.0,0.0,2017-09-05,18:31:07
31612,Nakit Satış,0.0,12.95,0.0,2017-09-05,19:04:59
31613,Nakit Satış,0.0,49.99,0.0,2017-09-05,20:09:01
31614,M.iade,0.0,0.0,44.95,2017-09-06,11:27:51
31615,K.Kartlı Satış,49.99,blank,0.0,2017-09-06,11:31:21
31616,Nakit Satış,0.0,27.9,0.0,2017-09-06,11:41:25
31617,K.Kartlı Satış,59.95,blank,0.0,2017-09-06,14:40:41
31618,Nakit Satış,0.0,10.0,0.0,2017-09-06,14:53:49
31619,Nakit Satış,0.0,20.0,0.0,2017-09-06,14:58:53
31620,K.Kartlı Satış,34.99,blank,0.0,2017-09-06,15:13:34
31621,Nakit Satış,0.0,10.0,0.0,2017-09-06,15:28:31
31622,Nakit Satış,0.0,20.0,0.0,2017-09-06,15:41:31
31623,M.iade,0.0,0.0,49.95,2017-09-06,15:48:19
31624,Nakit Satış,0.0,47.94,0.0,2017-09-06,15:48:29
31625,K.Kartlı Satış,44.95,blank,0.0,2017-09-06,15:48:39
31626,K.Kartlı Satış,84.94,blank,0.0,2017-09-06,16:01:50
31627,K.Kartlı Satış,14.95,blank,0.0,2017-09-06,16:11:11
31628,Nakit Satış,0.0,42.4,0.0,2017-09-06,16:12:18
31629,K.Kartlı Satış,49.95,blank,0.0,2017-09-06,16:35:41
31630,Nakit Satış,0.0,54.95,0.0,2017-09-06,17:47:18
31631,Nakit Satış,0.0,114.89,0.0,2017-09-06,18:17:26
31632,Nakit Satış,0.0,37.99,0.0,2017-09-06,18:45:34
31633,K.Kartlı Satış,64.9,blank,0.0,2017-09-06,19:26:35
31634,Nakit Satış,0.0,20.0,0.0,2017-09-06,19:34:41
31635,Nakit Satış,0.0,99.9,0.0,2017-09-06,20:09:36
31636,Nakit Satış,0.0,77.44,0.0,2017-09-06,20:24:24
31637,Nakit Satış,0.0,20.0,0.0,2017-09-07,11:14:21
31638,Nakit Satış,0.0,10.0,0.0,2017-09-07,12:16:41
31639,Nakit Satış,0.0,59.9,0.0,2017-09-07,12:26:32
31640,Nakit Satış,0.0,20.0,0.0,2017-09-07,13:19:06
31641,Nakit Satış,0.0,20.0,0.0,2017-09-07,13:20:20
31642,Nakit Satış,0.0,54.95,0.0,2017-09-07,13:45:47
31643,Nakit Satış,0.0,10.0,0.0,2017-09-07,15:16:34
31644,Nakit Satış,0.0,99.0,0.0,2017-09-07,15:51:43
31645,Nakit Satış,0.0,20.0,0.0,2017-09-07,15:56:37
31646,Nakit Satış,0.0,54.99,0.0,2017-09-07,17:24:59
31647,Nakit Satış,0.0,39.95,0.0,2017-09-07,18:01:59
31648,M.iade,0.0,0.0,54.99,2017-09-07,18:11:13
31649,Nakit Satış,0.0,49.95,0.0,2017-09-07,18:11:34
31650,Nakit Satış,0.0,20.0,0.0,2017-09-07,19:10:14
31651,K.Kartlı Satış,114.9,blank,0.0,2017-09-07,19:11:34
31652,K.Kartlı Satış,49.95,blank,0.0,2017-09-07,19:33:54
31653,K.Kartlı Satış,179.89,blank,0.0,2017-09-07,19:35:58
31654,K.Kartlı Satış,89.99,blank,0.0,2017-09-07,20:06:59
31655,Nakit Satış,0.0,29.95,0.0,2017-09-07,20:22:18
31656,Nakit Satış,0.0,49.99,0.0,2017-09-07,21:35:51
31657,K.Kartlı Satış,24.95,blank,0.0,2017-09-07,21:40:36
31658,K.Kartlı Satış,20.0,blank,0.0,2017-09-07,21:46:45
31659,Nakit Satış,0.0,69.9,0.0,2017-09-08,09:41:06
31660,K.Kartlı Satış,39.95,blank,0.0,2017-09-08,10:49:03
31661,K.Kartlı Satış,24.99,blank,0.0,2017-09-08,11:42:01
31662,K.Kartlı Satış,69.95,blank,0.0,2017-09-08,12:59:58
31663,Nakit Satış,0.0,24.99,0.0,2017-09-08,13:02:55
31664,Nakit Satış,0.0,24.95,0.0,2017-09-08,13:31:51
31665,Nakit Satış,0.0,49.95,0.0,2017-09-08,13:45:20
31666,K.Kartlı Satış,21.99,blank,0.0,2017-09-08,14:14:24
31667,Nakit Satış,0.0,24.95,0.0,2017-09-08,14:15:30
31668,Nakit Satış,0.0,40.0,0.0,2017-09-08,14:37:52
31669,Nakit Satış,0.0,10.0,0.0,2017-09-08,14:42:00
31670,Nakit Satış,0.0,99.98,0.0,2017-09-08,15:16:04
31671,Nakit Satış,0.0,29.95,0.0,2017-09-08,15:17:40
31672,Nakit Satış,0.0,89.95,0.0,2017-09-08,15:34:52
31673,K.Kartlı Satış,79.98,blank,0.0,2017-09-08,15:37:06
31674,K.Kartlı Satış,149.94,blank,0.0,2017-09-08,15:51:17
31675,Nakit Satış,0.0,20.0,0.0,2017-09-08,15:54:34
31676,Nakit Satış,0.0,22.99,0.0,2017-09-08,15:55:30
31677,Nakit Satış,0.0,149.95,0.0,2017-09-08,16:02:17
31678,K.Kartlı Satış,95.0,blank,0.0,2017-09-08,16:50:41
31679,K.Kartlı Satış,44.95,blank,0.0,2017-09-08,16:55:05
31680,Nakit Satış,0.0,24.99,0.0,2017-09-08,17:47:53
31681,Nakit Satış,0.0,33.45,0.0,2017-09-08,18:31:13
31682,Nakit Satış,0.0,69.95,0.0,2017-09-08,19:16:27
31683,Nakit Satış,0.0,99.0,0.0,2017-09-08,19:23:08
31684,Nakit Satış,0.0,199.9,0.0,2017-09-08,19:39:23
31685,Nakit Satış,0.0,20.0,0.0,2017-09-08,19:50:30
31686,K.Kartlı Satış,54.95,blank,0.0,2017-09-08,20:12:13
31687,K.Kartlı Satış,69.95,blank,0.0,2017-09-08,20:32:00
31688,Nakit Satış,0.0,64.95,0.0,2017-09-08,20:45:44
31689,Nakit Satış,0.0,29.99,0.0,2017-09-09,11:20:23
31690,Nakit Satış,0.0,35.0,0.0,2017-09-09,11:20:28
31691,Nakit Satış,0.0,114.94,0.0,2017-09-09,11:48:39
31692,Nakit Satış,0.0,29.99,0.0,2017-09-09,12:35:42
31693,Nakit Satış,0.0,19.99,0.0,2017-09-09,14:14:13
31694,Nakit Satış,0.0,24.99,0.0,2017-09-09,14:29:47
31695,Nakit Satış,0.0,160.0,0.0,2017-09-09,14:51:10
31696,M.iade,0.0,0.0,64.95,2017-09-09,14:57:55
31697,M.iade,0.0,0.0,49.99,2017-09-09,14:57:59
31698,Nakit Satış,0.0,114.89,0.0,2017-09-09,15:00:26
31699,Nakit Satış,0.0,44.99,0.0,2017-09-09,15:09:41
31700,Nakit Satış,0.0,100.0,0.0,2017-09-09,15:10:24
31701,Nakit Satış,0.0,34.99,0.0,2017-09-09,15:15:44
31702,K.Kartlı Satış,24.95,blank,0.0,2017-09-09,15:22:12
31703,Nakit Satış,0.0,10.0,0.0,2017-09-09,15:30:50
31704,Nakit Satış,0.0,79.94,0.0,2017-09-09,15:40:34
31705,Nakit Satış,0.0,84.94,0.0,2017-09-09,15:55:38
31706,Nakit Satış,0.0,24.95,0.0,2017-09-09,16:01:54
31707,K.Kartlı Satış,69.95,blank,0.0,2017-09-09,16:11:30
31708,K.Kartlı Satış,50.0,9.95,0.0,2017-09-09,16:13:49
31709,K.Kartlı Satış,20.0,blank,0.0,2017-09-09,16:14:36
31710,Nakit Satış,0.0,49.99,0.0,2017-09-09,16:18:23
31711,K.Kartlı Satış,114.94,blank,0.0,2017-09-09,16:18:30
31712,Nakit Satış,0.0,44.95,0.0,2017-09-09,16:45:21
31713,K.Kartlı Satış,94.94,blank,0.0,2017-09-09,16:56:54
31714,Nakit Satış,0.0,89.95,0.0,2017-09-09,17:03:07
31715,Nakit Satış,0.0,22.99,0.0,2017-09-09,17:37:39
31716,Nakit Satış,0.0,75.0,0.0,2017-09-09,18:04:44
31717,M.iade,0.0,0.0,49.99,2017-09-09,18:06:32
31718,Nakit Satış,0.0,59.95,0.0,2017-09-09,18:06:38
31719,K.Kartlı Satış,49.99,blank,0.0,2017-09-09,18:23:00
31720,Nakit Satış,0.0,52.98,0.0,2017-09-09,18:26:48
31721,Nakit Satış,0.0,49.95,0.0,2017-09-09,18:29:41
31722,M.iade,0.0,0.0,19.99,2017-09-09,18:41:43
31723,Nakit Satış,0.0,20.0,0.0,2017-09-09,18:41:54
31724,K.Kartlı Satış,80.0,blank,0.0,2017-09-09,18:49:53
31725,Nakit Satış,0.0,49.99,0.0,2017-09-09,19:02:55
31726,Nakit Satış,0.0,87.98,0.0,2017-09-09,19:03:01
31727,Nakit Satış,0.0,20.0,0.0,2017-09-09,19:15:51
31728,K.Kartlı Satış,59.99,blank,0.0,2017-09-09,19:40:27
31729,M.iade,0.0,0.0,69.99,2017-09-09,19:59:25
31730,Nakit Satış,0.0,54.99,0.0,2017-09-09,19:59:50
31731,Nakit Satış,0.0,50.0,0.0,2017-09-09,21:03:21
31732,Nakit Satış,0.0,20.0,0.0,2017-09-10,12:45:48
31733,K.Kartlı Satış,99.98,blank,0.0,2017-09-10,12:57:47
31734,Nakit Satış,0.0,22.95,0.0,2017-09-10,13:53:21
31735,K.Kartlı Satış,54.99,blank,0.0,2017-09-10,14:24:59
31736,K.Kartlı Satış,29.95,blank,0.0,2017-09-10,15:16:43
31737,Nakit Satış,0.0,30.0,0.0,2017-09-10,15:40:39
31738,Nakit Satış,0.0,49.99,0.0,2017-09-10,15:54:49
31739,K.Kartlı Satış,450.0,blank,0.0,2017-09-10,16:33:15
31740,K.Kartlı Satış,220.0,blank,0.0,2017-09-10,16:45:25
31741,K.Kartlı Satış,49.95,blank,0.0,2017-09-10,17:09:26
31742,Nakit Satış,0.0,60.0,0.0,2017-09-10,17:19:02
31743,K.Kartlı Satış,60.0,blank,0.0,2017-09-10,19:15:27
31744,K.Kartlı Satış,30.0,85.0,0.0,2017-09-10,19:18:45
31745,K.Kartlı Satış,80.0,blank,0.0,2017-09-10,19:22:25
31746,Nakit Satış,0.0,20.0,0.0,2017-09-10,20:10:56
31747,Nakit Satış,0.0,79.97,0.0,2017-09-10,20:49:52
31748,M.iade,0.0,0.0,21.99,2017-09-11,11:41:55
31749,M.iade,0.0,0.0,29.99,2017-09-11,11:41:58
31750,Nakit Satış,0.0,44.95,0.0,2017-09-11,12:26:37
31751,Nakit Satış,0.0,92.89,0.0,2017-09-11,12:28:51
31752,Nakit Satış,0.0,20.0,0.0,2017-09-11,13:40:35
31753,M.iade,0.0,0.0,34.99,2017-09-11,14:51:26
31754,Nakit Satış,0.0,34.95,0.0,2017-09-11,14:51:43
31755,Nakit Satış,0.0,20.0,0.0,2017-09-11,15:02:37
31756,K.Kartlı Satış,64.98,blank,0.0,2017-09-11,15:09:54
31757,Nakit Satış,0.0,104.94,0.0,2017-09-11,15:50:45
31758,K.Kartlı Satış,69.94,35.0,0.0,2017-09-11,15:52:50
31759,Nakit Satış,0.0,27.9,0.0,2017-09-11,15:55:46
31760,Nakit Satış,0.0,20.0,0.0,2017-09-11,15:58:54
31761,Nakit Satış,0.0,19.99,0.0,2017-09-11,16:00:40
31762,Nakit Satış,0.0,79.95,0.0,2017-09-11,16:45:38
31763,Nakit Satış,0.0,20.0,0.0,2017-09-11,16:49:20
31764,Nakit Satış,0.0,19.99,0.0,2017-09-11,16:58:27
31765,Nakit Satış,0.0,29.95,0.0,2017-09-11,17:00:07
31766,Nakit Satış,0.0,139.94,0.0,2017-09-11,17:14:29
31767,Nakit Satış,0.0,49.95,0.0,2017-09-11,17:34:28
31768,K.Kartlı Satış,19.95,blank,0.0,2017-09-11,17:42:59
31769,Nakit Satış,0.0,27.99,0.0,2017-09-11,18:18:05
31770,K.Kartlı Satış,39.99,8.0,0.0,2017-09-11,18:44:03
31771,Nakit Satış,0.0,24.95,0.0,2017-09-11,18:49:54
31772,Nakit Satış,0.0,29.99,0.0,2017-09-11,19:09:07
31773,Nakit Satış,0.0,34.95,0.0,2017-09-11,19:24:34
31774,Nakit Satış,0.0,34.95,0.0,2017-09-11,20:07:11
31775,K.Kartlı Satış,134.34,blank,0.0,2017-09-11,20:11:04
31776,Nakit Satış,0.0,29.95,0.0,2017-09-11,20:36:40
31777,K.Kartlı Satış,34.99,blank,0.0,2017-09-12,13:24:01
31778,K.Kartlı Satış,24.99,blank,0.0,2017-09-12,13:33:45
31779,Nakit Satış,0.0,49.99,0.0,2017-09-12,14:41:54
31780,K.Kartlı Satış,120.0,blank,0.0,2017-09-12,14:48:55
31781,K.Kartlı Satış,49.95,blank,0.0,2017-09-12,14:59:53
31782,Nakit Satış,0.0,50.0,0.0,2017-09-12,15:00:50
31783,Nakit Satış,0.0,10.0,0.0,2017-09-12,15:06:07
31784,M.iade,0.0,0.0,44.99,2017-09-12,15:16:26
31785,Nakit Satış,0.0,58.4,0.0,2017-09-12,15:19:28
31786,Nakit Satış,0.0,20.0,0.0,2017-09-12,15:32:46
31787,K.Kartlı Satış,69.95,blank,0.0,2017-09-12,15:48:16
31788,Nakit Satış,0.0,22.95,0.0,2017-09-12,15:55:49
31789,Nakit Satış,0.0,39.95,0.0,2017-09-12,15:58:12
31790,Nakit Satış,0.0,59.99,0.0,2017-09-12,16:17:12
31791,K.Kartlı Satış,50.0,33.44,0.0,2017-09-12,16:21:44
31792,Nakit Satış,0.0,129.93,0.0,2017-09-12,16:34:24
31793,Nakit Satış,0.0,89.94,0.0,2017-09-12,16:35:51
31794,Nakit Satış,0.0,49.99,0.0,2017-09-12,17:04:49
31795,Nakit Satış,0.0,84.94,0.0,2017-09-12,17:04:55
31796,Nakit Satış,0.0,119.94,0.0,2017-09-12,17:13:32
31797,Nakit Satış,0.0,20.0,0.0,2017-09-12,17:54:11
31798,K.Kartlı Satış,204.91,blank,0.0,2017-09-12,18:11:02
31799,Nakit Satış,0.0,19.95,0.0,2017-09-12,19:01:21
31800,Nakit Satış,0.0,29.95,0.0,2017-09-12,19:46:11
31801,Nakit Satış,0.0,19.99,0.0,2017-09-12,20:20:42
31802,Nakit Satış,0.0,45.9,0.0,2017-09-13,10:01:59
31803,Nakit Satış,0.0,20.0,0.0,2017-09-13,12:06:03
31804,K.Kartlı Satış,69.9,70.0,0.0,2017-09-13,12:53:55
31805,K.Kartlı Satış,34.95,blank,0.0,2017-09-13,13:27:10
31806,K.Kartlı Satış,34.95,blank,0.0,2017-09-13,13:28:33
31807,Nakit Satış,0.0,39.99,0.0,2017-09-13,13:39:00
31808,K.Kartlı Satış,14.95,blank,0.0,2017-09-13,14:28:32
31809,K.Kartlı Satış,24.99,blank,0.0,2017-09-13,15:03:58
31810,Nakit Satış,0.0,39.95,0.0,2017-09-13,15:24:25
31811,K.Kartlı Satış,54.99,blank,0.0,2017-09-13,16:02:06
31812,K.Kartlı Satış,54.95,blank,0.0,2017-09-13,17:20:57
31813,Nakit Satış,0.0,86.9,0.0,2017-09-13,17:23:19
