product_id,barcode,product_name,type,purchase_price,selling_price,price_without_taxes,selling_wcard,date,hour
4099,10004272,1358 Kareli Garnili Tişört,TışÖRT,12.0,24.95,12.0,27.45,2017-06-13,11:02:47
4100,10004273,1275 Tshırt Varak Baskılı,TışÖRT,15.0,29.95,15.0,33.45,2017-06-13,11:04:21
4101,10004274,1382-lazerli Thşırt,TışÖRT,12.0,24.95,12.0,27.45,2017-06-13,11:05:52
4102,10004275,1345 Kelebek Nakışlı Tişört,TışÖRT,13.0,24.95,13.0,27.45,2017-06-13,11:06:48
4103,10004276,1376 Önü Bağlamalı Gömlek,Gömlek,23.0,44.95,23.0,49.45,2017-06-13,11:08:13
4105,10004278,1326 Bol Paça Yan şeritli Pant.,Pantolon,30.0,59.95,30.0,64.45,2017-06-13,11:39:03
4108,10004281,2061 Desenli ıspanyol Pantolon,Pantolon,18.0,34.95,18.0,39.95,2017-06-14,19:53:10
4109,10004282,4010 Diamont Bluz,Bluz,18.0,34.95,18.0,39.95,2017-06-14,19:54:09
4110,10004283,20685 Bluz,Bluz,21.0,39.95,21.0,43.45,2017-06-14,20:03:18
4111,10004284,12054 Tulum,Tulum,37.0,69.95,37.0,74.45,2017-06-14,20:04:15
4112,10004285,20973 Bluz,Bluz,22.0,39.95,22.0,43.45,2017-06-14,20:05:35
4113,10004286,21023 Bluz,Bluz,23.0,44.95,23.0,49.45,2017-06-14,20:06:32
4114,10004287,21126 Bluz,Bluz,18.0,34.95,18.0,38.95,2017-06-14,20:07:56
4115,10004288,21144 Bluz,Bluz,18.0,34.95,18.0,38.95,2017-06-14,20:09:16
4116,10004289,21145 Bluz,Bluz,25.0,29.99,25.0,54.45,2017-06-14,20:10:21
4117,10004290,21178 Bluz,Bluz,25.0,29.99,25.0,34.99,2017-06-14,20:11:06
4118,10004291,21179 Bluz,Bluz,18.0,34.95,18.0,39.45,2017-06-14,20:11:56
4119,10004292,21180 Bluz,Bluz,20.0,39.95,20.0,44.45,2017-06-14,20:12:47
4120,10004293,21295 Bluz,Bluz,25.0,49.95,25.0,54.45,2017-06-14,20:13:29
4121,10004294,20843 Bluz,Bluz,24.0,47.95,24.0,51.95,2017-06-14,20:16:48
4122,10004295,21072 Bluz,Bluz,28.08,49.95,26.0,54.45,2017-06-14,20:18:45
4123,10004296,21156 Bluz,Bluz,27.0,49.95,25.0,54.95,2017-06-14,20:21:28
4125,10004298,21334 Bluz,Bluz,25.92,49.95,24.0,54.45,2017-06-14,20:25:11
4126,10004299,21357 Bluz,Bluz,21.6,39.95,20.0,43.45,2017-06-14,20:26:03
4127,10004300,21570 Bluz,Bluz,23.76,29.99,22.0,49.45,2017-06-14,20:26:55
4128,10004301,Tasarım Çanta,Canta,41.04,79.95,38.0,84.45,2017-06-14,20:27:50
4130,10004303,80033 Canta,Canta,23.76,44.95,22.0,49.95,2017-06-14,20:31:00
4131,10004304,21490 T-shırt,TışÖRT,19.44,24.95,18.0,27.45,2017-06-14,20:32:22
4132,10004305,580 Beyaz Mom Jean,Kot Pantolon,40.0,50.0,40.0,54.95,2017-06-14,20:34:58
4133,10004306,1354 Omuz Açık Bluz,Bluz,20.0,39.95,20.0,44.45,2017-06-14,20:36:04
4134,10004307,3047-k Nakışlı Bluz,Bluz,20.0,39.95,20.0,44.45,2017-06-14,20:36:55
4135,10004308,0726 -b Padil Işk Mod Bluz,Bluz,23.0,44.95,23.0,49.95,2017-06-14,20:37:55
4137,10004310,21062 Desenli Elbise,Elbise,37.8,42.99,35.0,79.45,2017-06-14,22:22:29
4140,10004313,11034 Kuşlu Bluz,Bluz,27.0,49.95,25.0,54.45,2017-06-14,22:25:47
5122,10005325,2765 Tişört,TışÖRT,15.0,29.95,15.0,34.95,2018-03-14,18:58:27
4141,10004314,11054 Çizgili Bluz,Bluz,17.28,29.95,16.0,33.45,2017-06-14,22:26:54
4142,10004315,21041 Saten Çizgili Elbise,Elbise,41.04,47.99,38.0,84.45,2017-06-14,22:27:57
4144,10004317,507 Keten Bluz,Bluz,16.0,29.95,16.0,33.45,2017-06-14,22:31:02
4146,10004319,485 Çiçekli şalvar,Pantolon,25.0,29.99,25.0,54.45,2017-06-14,22:33:43
4147,10004320,0152 V Yaka ıpli,TışÖRT,13.0,24.95,13.0,27.45,2017-06-14,22:36:13
4149,10004322,508 Kolsuz Bluz,Bluz,14.0,27.95,14.0,29.95,2017-06-14,22:38:25
4150,10004323,454 Simli Tişört,TışÖRT,18.0,34.95,18.0,39.95,2017-06-14,22:39:33
4151,10004324,494 Omuz Açık Bluz,Bluz,19.0,39.95,19.0,44.45,2017-06-14,22:41:17
5065,10005267,Gömlek,Gömlek,32.0,59.95,32.0,64.95,2018-02-28,15:17:48
4153,10004326,Bisiklet Yaka Çiçek Desenli Bluz,Bluz,21.0,39.95,21.0,44.45,2017-06-15,10:21:19
4994,10005196,Kedi Tişört,TışÖRT,13.0,24.95,13.0,27.45,2018-02-06,17:00:51
4990,10005192,1007 Triko Etek,Etek,30.0,59.95,30.0,64.95,2018-02-02,18:32:21
4989,10005191,18020 Robası Açık Triko,Kazak,23.0,44.95,23.0,49.95,2018-02-02,18:29:53
5027,10005229,5179 Kazak,Kazak,32.0,59.95,32.0,64.95,2018-02-09,19:17:22
5026,10005228,5597 Leopar Elbise,Elbise,55.0,99.95,55.0,109.95,2018-02-09,18:07:45
4364,10004553,20682 Büstiyer,Büstiyer,20.0,39.95,20.0,44.95,2017-08-19,16:07:22
4169,10004343,238-a Bluz,Bluz,21.0,39.99,21.0,44.99,2017-07-05,15:17:36
4233,10004414,1137 Cizgili Elbise,Elbise,18.0,34.95,18.0,39.95,2017-07-18,12:20:34
4170,10004344,3120 Tişörtt,TışÖRT,15.0,29.99,15.0,34.99,2017-07-05,15:19:44
5269,10005477,18y193 Elbise,Elbise,28.0,54.95,28.0,59.95,2018-04-10,17:03:49
4171,10004345,Petek Desenli Elbise,Elbise,38.0,47.99,38.0,69.99,2017-07-05,15:24:07
4173,10004347,Kolları Fırfırlı ışört,TışÖRT,13.0,25.99,13.0,29.99,2017-07-05,15:25:47
4176,10004350,Sort Tulum,Tulum,20.0,39.99,20.0,44.99,2017-07-05,15:31:03
4177,10004351,Gri Tulum,Tulum,20.0,39.99,20.0,44.99,2017-07-05,15:32:09
4178,10004352,Gri Çapalı Elbise,Elbise,13.0,29.99,13.0,32.99,2017-07-05,15:32:55
4179,10004353,Oranj Tişört,TışÖRT,14.0,29.99,14.0,34.99,2017-07-05,15:33:37
4180,10004354,Büstiyer,Büstiyer,13.0,29.99,13.0,32.99,2017-07-05,15:34:53
4181,10004356,2186 Büstiyer,Büstiyer,13.0,29.99,13.0,32.99,2017-07-05,15:36:17
4182,10004358,ıp Askılı Elbise,Elbise,20.0,44.99,20.0,49.99,2017-07-05,15:41:14
4183,10004359,Tulum,Tulum,20.0,44.99,20.0,49.99,2017-07-05,15:41:52
4184,10004360,Uzun Elbise Madonna Yaka,Elbise,28.0,54.99,28.0,59.99,2017-07-05,15:42:44
4185,10004362,Pantolon,Pantolon,15.0,29.99,15.0,34.99,2017-07-05,15:45:43
4186,10004363,şort,şORT,12.0,24.99,12.0,29.99,2017-07-05,15:47:21
4187,10004364,Kapri Pantolon,Pantolon,15.0,29.99,15.0,32.99,2017-07-05,15:48:09
5025,10005227,Siyah Beyaz Triko,Kazak,25.0,49.95,25.0,54.95,2018-02-09,18:05:50
4189,10004366,151 BEYAZ ELBıSE,Elbise,22.0,44.99,22.0,49.99,2017-07-05,15:49:47
4193,10004370,GRı BÜSTıYER,Büstiyer,9.0,24.99,9.0,29.99,2017-07-05,15:57:48
4194,10004371,PEMBE BLUZ,Bluz,8.0,24.99,8.0,29.99,2017-07-05,15:58:28
4197,10004375,609-MADONNA NAKIşLI BLUZ,Bluz,18.0,36.99,18.0,39.99,2017-07-05,16:08:23
4198,10004376,435-MADONNA NAKIşLI BLUZ,Bluz,18.0,22.99,18.0,39.99,2017-07-05,16:10:14
4199,10004377,647- OMZUAÇIK BLUZ,Bluz,16.0,22.99,16.0,39.99,2017-07-05,16:11:03
4200,10004378,610 BEYAZ OMZU AÇIK BLUZ,Bluz,15.0,29.99,15.0,34.99,2017-07-05,16:11:57
4201,10004379,514 YAKA DANTEL BLUZ,Bluz,21.0,39.99,21.0,44.99,2017-07-05,16:12:59
4202,10004380,635 DESENLı KISA BLUZ,Bluz,13.0,27.99,13.0,29.99,2017-07-05,16:13:53
4203,10004381,617 NAKIşLI YARIM KOL BLUZ,Bluz,18.0,39.99,18.0,44.99,2017-07-05,16:14:53
4204,10004382,613- ELBıSE,Elbise,23.0,49.99,23.0,54.99,2017-07-05,16:15:32
5273,10005481,18y183 Tshırt Yazı Baskılı,TışÖRT,13.0,24.95,13.0,27.95,2018-04-13,13:09:26
5275,10005483,Yüksek Bel Beyaz,Kot Pantolon,25.0,59.95,25.0,64.95,2018-04-14,11:59:24
4211,10004390,Desenli Elbise,Elbise,20.0,39.99,20.0,44.99,2017-07-14,14:58:45
4212,10004392,1113 Tulum,Tulum,28.0,32.99,28.0,64.99,2017-07-14,15:01:03
4214,10004394,G50 Papağanlı Elbise,Elbise,30.0,59.99,30.0,64.99,2017-07-14,15:08:52
4215,10004395,2116 Kolsuz Midi Boy Elbise,Elbise,20.0,44.99,20.0,49.99,2017-07-14,15:14:38
4216,10004396,2117 Uzun Elbise,Elbise,22.0,44.99,22.0,49.99,2017-07-14,15:15:20
4217,10004397,2006 Dokuma  Tulum,Tulum,22.0,44.99,22.0,49.99,2017-07-14,15:16:52
4218,10004398,2099 Midi Boy Elbise,Elbise,25.0,49.99,25.0,54.99,2017-07-14,15:18:21
4219,10004399,2114 Askılı Tulum,Tulum,18.0,37.99,18.0,42.99,2017-07-14,15:19:11
4220,10004400,Kemerli Elbise,Elbise,20.0,39.99,20.0,44.99,2017-07-14,15:20:25
4221,10004401,633 Madonna Yaka Volonlu Bluz,Bluz,15.0,37.99,15.0,42.99,2017-07-14,15:34:20
4222,10004402,12 Büstiyer,Büstiyer,15.0,32.99,15.0,37.99,2017-07-14,15:34:57
5084,10005287,1505 Tshırt Baskılı ,TışÖRT,13.0,24.95,13.0,27.95,2018-03-03,11:32:24
4224,10004405,453 Madonna Yaka Dantelli Bluz,Bluz,22.0,44.99,22.0,49.99,2017-07-14,15:38:44
4225,10004406,453 Madonna Yaka Dantelli Bluz,Bluz,18.0,24.99,18.0,39.99,2017-07-14,15:39:28
4226,10004407,623 Çizgili Nakışlı Bluz,Bluz,22.0,39.99,22.0,44.99,2017-07-14,15:40:18
4956,10005157,5177 Siyah Beyaz Elbise Kazak,Kazak,41.04,74.95,38.0,79.95,2018-01-23,16:22:36
4227,10004408,564 Tasarım Dantel Bluz,Bluz,20.0,44.99,20.0,49.99,2017-07-14,15:41:04
4228,10004409,649 ıp Askılı Nakışlı Büstiyer,Büstiyer,18.0,24.99,18.0,39.99,2017-07-14,15:42:26
4229,10004410,653 Amvelop Etek,Etek,20.0,24.99,20.0,49.99,2017-07-14,15:47:43
4230,10004411,663 Nakışlı Midi Boy Elbise,Elbise,35.0,69.99,35.0,74.99,2017-07-14,15:48:26
4231,10004412,Mavi Elbise,Elbise,18.0,44.99,18.0,49.99,2017-07-14,15:49:11
5029,10005231,U Paça Jean,Kot Pantolon,27.0,54.95,27.0,59.95,2018-02-09,19:51:01
4236,10004417,2305 Desenli Askılı Fırfırlı Bluz,Bluz,16.0,21.99,16.0,37.99,2017-07-25,17:56:09
4237,10004418,2327 şort ,şORT,17.5,21.99,17.5,39.99,2017-07-25,17:56:58
4239,10004420,2332 Çizgili Desenli Bluz,Bluz,16.0,34.99,16.0,39.99,2017-07-25,17:58:28
4240,10004421,2312 Omuz Açık Bluz ,Bluz,13.5,29.99,13.5,34.99,2017-07-25,17:59:39
4241,10004422,2306 Tüylü Bluz,Bluz,15.0,29.99,15.0,34.99,2017-07-25,18:00:55
4243,10004425,410 şort Tulum Krem Çizg,Tulum,20.0,39.99,20.0,44.95,2017-07-25,20:08:24
5022,10005224,Gömlek,Gömlek,30.0,59.95,30.0,64.95,2018-02-09,17:46:12
4337,10004523,21599 Tişört,TışÖRT,18.0,29.95,18.0,34.95,2017-08-06,16:34:50
5021,10005223,2947 şeritli Deri Trench,Mont,65.0,129.95,65.0,139.95,2018-02-09,17:44:53
4248,10004430,493 Tulum Pantalon Antrasit,Tulum,20.0,39.95,20.0,44.95,2017-07-25,20:13:19
4249,10004431,494 Dantel Atlet,Atlet,18.0,34.95,18.0,39.95,2017-07-25,20:16:40
4250,10004432,498 Elbise Krem,Elbise,18.0,39.95,18.0,44.45,2017-07-25,20:17:50
4251,10004433,500 Tunik Krem,TışÖRT,14.0,27.45,14.0,29.95,2017-07-25,20:21:33
4252,10004434,116 Elbise Siyah Gri ,Elbise,16.0,21.99,16.0,33.45,2017-07-25,20:22:44
4253,10004435,118-elbise,Elbise,14.0,27.45,14.0,29.95,2017-07-25,20:24:12
4254,10004436,11257 Kalın Askılı Madonna Bluz,Bluz,19.0,39.95,19.0,44.95,2017-07-25,20:27:25
4255,10004437,11258 Askısı Bağcıklı Kısa Fırfırlı Bluz,Bluz,17.0,34.95,17.0,39.95,2017-07-25,20:30:38
4504,10004696,6070 Athletics 1965 Fermuarlı Sweat,Sweat,21.6,39.99,20.0,44.99,2017-09-18,15:09:22
4256,10004438,14032 Salash Bağlamalı Pant,Pantolon,18.0,34.95,18.0,39.95,2017-07-25,20:31:35
4257,10004439,14043 Empirme Papağan Deseni Pant,Pantolon,18.0,34.95,18.0,39.95,2017-07-25,20:33:14
4258,10004440,Pantolon Deseni ,Pantolon,17.0,34.95,17.0,39.95,2017-07-25,20:34:55
4259,10004441,Pantolon Bağlamalı,Pantolon,22.0,44.95,22.0,49.95,2017-07-25,20:35:45
4260,10004442,0389 Çizgili Elbise,Elbise,25.0,49.95,25.0,54.45,2017-07-25,20:37:23
4261,10004443,0466 Beyaz Elbise,Elbise,35.0,39.99,35.0,74.45,2017-07-25,20:38:03
4263,10004445,507 Kol Volan Bluz,Bluz,16.0,22.99,16.0,34.45,2017-07-25,20:40:30
4264,10004446,529 Bluz,Bluz,16.0,29.95,16.0,34.45,2017-07-25,20:41:04
4266,10004448,3110 Nakışlı Tişört,TışÖRT,13.0,24.95,13.0,27.45,2017-07-25,20:45:30
4267,10004449,2120 Çiçek Desenli Tulum,Tulum,24.0,29.99,24.0,54.95,2017-07-25,20:48:44
4268,10004450,2102 Desenli Bluz,Bluz,10.0,24.95,10.0,27.45,2017-07-25,20:49:49
4270,10004452,2322 Madonna Yaka,Bluz,13.5,24.95,13.5,27.45,2017-07-25,20:53:16
4271,10004453,2305 Desenli Askılı Fırfırlı,Bluz,16.0,29.95,16.0,33.45,2017-07-25,20:55:47
4272,10004454,2327 şort,şORT,17.5,34.95,17.5,39.95,2017-07-25,20:59:13
4273,10004455,2287 Fırfırlı Bluz,Bluz,13.5,27.45,13.5,29.95,2017-07-25,21:00:21
4274,10004456,2332 Çizgili Bluz,Bluz,16.0,34.95,16.0,39.95,2017-07-25,21:00:59
4275,10004457,2312 Omuz Açık Bluz,Bluz,13.5,24.95,13.5,27.45,2017-07-25,21:01:47
4276,10004460,2306 Tüylü Bluz,Bluz,15.0,29.95,15.0,34.45,2017-07-25,21:04:46
4385,10004574,17Y291 DESENLı şıFON MıDı BOY ELBıSE,Elbise,45.0,79.95,45.0,84.45,2017-08-19,17:06:23
4293,10004478,27786  Bluz- Atlet,Atlet,18.0,36.95,16.6666666666667,39.95,2017-08-04,18:39:13
4283,10004467,1091 Askılı Elbise,Elbise,22.0,44.95,22.0,49.45,2017-07-25,21:28:37
4284,10004468,1115 Kemerli  Etek ,Etek,17.0,34.95,17.0,39.95,2017-07-25,21:29:29
4285,10004470,1314 Kimono,Ceket,18.0,34.95,18.0,39.45,2017-07-25,21:32:27
4286,10004471,242 Bluz,Bluz,16.0,29.95,16.0,34.95,2017-07-25,21:33:17
4287,10004472,306 Arkası Bağlamalı Bluz,Bluz,15.0,29.95,15.0,34.45,2017-07-25,21:34:28
5101,10005304,1499 Arslan Baskılı Tişört,TışÖRT,14.04,27.95,13.0,29.95,2018-03-06,17:12:08
4566,10004756,18091 -  Yırtıklı Triko,Kazak,28.0,54.95,28.0,59.95,2017-10-13,16:19:31
4292,10004477,Polo Yaka Elbise,Elbise,14.0,24.95,14.0,27.45,2017-07-25,21:59:29
4296,10004481,21432 Bluz,Bluz,23.76,29.95,22.0,34.95,2017-08-04,18:43:39
4297,10004482,21536 Bluz,Bluz,21.6,39.95,20.0,44.45,2017-08-04,18:48:19
4298,10004483,21346 Büstiyer,Büstiyer,14.04,22.45,13.0,24.95,2017-08-04,18:49:24
4299,10004484,21258 Elbise,Elbise,34.56,44.99,32.0,74.45,2017-08-04,18:50:32
4301,10004486,20349 Etek,Etek,21.6,39.95,20.0,44.45,2017-08-04,18:52:50
4302,10004487,21539 Etek,Etek,21.6,39.9,20.0,44.5,2017-08-04,18:53:52
4303,10004488,20525 Pantolon,Pantolon,25.92,31.99,24.0,54.45,2017-08-04,18:54:46
4304,10004489,21382 Mr Bluz,Bluz,16.2,29.95,15.0,33.45,2017-08-04,18:56:48
5042,10005244,5185 Hırka,Hırka,36.0,74.95,36.0,79.95,2018-02-16,15:44:42
4339,10004528,665çiçekli Elbise,Elbise,20.0,25.0,20.0,49.99,2017-08-12,16:51:45
4305,10004490,21353 Pantolon,Pantolon,32.0,64.95,32.0,69.95,2017-08-04,19:03:55
4306,10004491,21675 şort,şORT,21.6,39.95,20.0,44.5,2017-08-04,19:06:11
4307,10004492,21744 şort,şORT,25.92,34.99,24.0,49.95,2017-08-04,19:09:39
4308,10004493,21525 Mr T-shırt,TışÖRT,18.0,32.95,18.0,34.95,2017-08-04,19:10:48
4309,10004494,21617 T-shırt,TışÖRT,16.0,29.95,16.0,32.95,2017-08-04,19:12:06
4310,10004495,21619 T-shırt,TışÖRT,15.0,27.45,15.0,29.95,2017-08-04,19:13:20
4311,10004496,21665 T-shırt,TışÖRT,13.0,24.95,13.0,27.45,2017-08-04,19:14:59
4312,10004497,21666 T-shırt,TışÖRT,20.0,39.95,20.0,44.45,2017-08-04,19:16:27
4313,10004498,21682 Tulum,Tulum,40.0,49.99,40.0,79.95,2017-08-04,19:18:24
4314,10004500,Beyaz Yüksek Bel ,Kot Pantolon,24.0,49.95,24.0,54.45,2017-08-04,19:27:12
4315,10004501,Yüksek Bel ıspanyol Paça,Kot Pantolon,26.0,49.99,26.0,54.99,2017-08-04,19:28:01
4317,10004503,Boyfrıend Jean,Kot Pantolon,34.0,69.95,34.0,74.95,2017-08-04,19:29:59
4318,10004504,2700 Tişört,TışÖRT,12.0,22.45,12.0,24.95,2017-08-04,19:31:05
4319,10004505,517  Elbise,Elbise,35.0,44.99,35.0,74.45,2017-08-04,19:31:53
4320,10004506,2547 Elbise,Elbise,32.0,39.99,32.0,69.95,2017-08-04,19:33:46
4321,10004507,Pliseli Elbise,Elbise,26.0,54.95,26.0,59.95,2017-08-04,19:36:02
4322,10004508,Baskılı Elbise,Elbise,15.0,34.95,15.0,39.95,2017-08-04,19:38:36
4323,10004509,40824 Kısa Elbise,Elbise,17.0,39.95,17.0,44.45,2017-08-04,19:46:47
4324,10004510,11384 Body,Body,12.0,19.95,12.0,22.45,2017-08-04,19:47:23
5123,10005326,2758 Tişört,TışÖRT,14.0,29.95,14.0,34.95,2018-03-14,18:59:14
4326,10004512,60102 Tulum,Tulum,25.0,29.99,25.0,59.95,2017-08-04,19:49:01
4327,10004513,078 Bluz,Bluz,17.0,21.99,17.0,39.95,2017-08-04,19:54:54
4328,10004514,711 Kemerli Elbise,Elbise,20.0,44.95,20.0,49.95,2017-08-04,19:55:51
4329,10004515,ıp Askılı Beyaz Elbise,Elbise,25.0,49.95,25.0,54.95,2017-08-04,19:56:33
4330,10004516,576 Güpür Detay Elbise Beyaz,Elbise,45.0,84.95,45.0,89.95,2017-08-04,19:57:24
4331,10004517,Kot ıp Askılı Elbise,Elbise,24.0,49.95,24.0,54.95,2017-08-04,19:58:20
4332,10004518,076 Omuz Açık Elbise,Elbise,17.0,34.95,17.0,39.95,2017-08-04,19:59:07
4333,10004519,1140 Elbise,Elbise,23.0,29.99,23.0,49.95,2017-08-04,20:09:24
4334,10004520,323 Tulum,Tulum,23.0,29.99,23.0,49.95,2017-08-04,20:10:15
4335,10004521,1142 Etek,Etek,18.0,34.95,18.0,39.95,2017-08-04,20:10:56
4340,10004529,1139 Elbise,Elbise,25.0,34.99,25.0,54.99,2017-08-12,16:54:03
4341,10004530,9810 TışÖRT,TışÖRT,17.0,29.99,17.0,32.99,2017-08-12,16:55:51
5088,10005291,11095 Tişört,TışÖRT,12.0,24.95,12.0,27.95,2018-03-06,16:21:56
4342,10004531,8112 TışÖRT,TışÖRT,14.0,22.99,14.0,29.99,2017-08-12,16:56:37
4343,10004532,DESENLı PANTOLON,Pantolon,20.0,49.99,20.0,54.99,2017-08-12,16:58:13
4344,10004533,ÇıÇıEKLı BLUZ ARKA DETAY,Bluz,20.0,24.99,20.0,44.99,2017-08-12,16:59:14
4346,10004535,ORANGE KISA BLUZ,Bluz,15.0,29.99,15.0,34.99,2017-08-12,17:00:49
4347,10004536,ASKILI BLUZ,Bluz,20.0,29.99,20.0,44.99,2017-08-12,17:01:37
5066,10005268,Gömlek,Gömlek,35.0,64.95,35.0,69.95,2018-02-28,15:18:24
4350,10004539,ARKASI BAğLAMALI BLUZ,Bluz,16.2,24.99,15.0,34.99,2017-08-12,17:06:43
5277,10005485,Yan Serit Y.Bel,Kot Pantolon,30.0,64.95,30.0,69.95,2018-04-14,12:00:51
5276,10005484,Y.Bel Kot,Kot Pantolon,26.0,59.95,26.0,64.95,2018-04-14,12:00:02
5278,10005486,Beyaz Momjeans,Kot Pantolon,25.0,49.95,25.0,54.95,2018-04-14,12:04:19
4354,10004543,ANDORA ÇıXZGıLı ELBıSE,Elbise,34.56,64.99,32.0,69.99,2017-08-12,17:10:49
4355,10004544,21437 ELBıSE,Elbise,40.0,54.99,40.0,84.99,2017-08-12,17:16:42
4358,10004547,20138 PANTOLON,Pantolon,30.0,59.99,30.0,64.99,2017-08-12,17:18:59
4359,10004548,20205 şORT,şORT,21.6,39.99,20.0,44.99,2017-08-12,17:19:55
4360,10004549,21541 şORT,şORT,25.92,34.99,24.0,54.99,2017-08-12,17:20:41
4361,10004550,21352 TışÖRT,TışÖRT,18.36,37.99,17.0,39.99,2017-08-12,17:21:39
4363,10004552,Elbise,Elbise,25.0,50.0,25.0,54.95,2017-08-18,20:51:15
4365,10004554,21596 Mr Büstiyer,Büstiyer,20.0,39.95,20.0,44.95,2017-08-19,16:09:19
4366,10004555,8000 Çanta,Canta,38.0,79.95,38.0,84.45,2017-08-19,16:12:02
4367,10004556,80033 Canta,Canta,22.0,49.95,22.0,54.45,2017-08-19,16:13:25
4368,10004557,21590 Elbise,Elbise,32.0,39.99,32.0,69.95,2017-08-19,16:14:56
4370,10004559,21198 Gömlek,Gömlek,32.0,64.95,32.0,69.45,2017-08-19,16:18:55
4371,10004560,21199 Gömlek,Gömlek,34.0,69.95,34.0,74.45,2017-08-19,16:19:55
5166,10005369,Str Tul Tişört,TışÖRT,12.0,29.95,12.0,34.95,2018-03-20,18:12:19
4373,10004562,21393 Gömlek,Gömlek,30.0,30.0,30.0,34.95,2017-08-19,16:21:16
4374,10004563,1159 Kumş Pant Desenli,KUMAş PANTOLON,35.0,69.95,35.0,74.45,2017-08-19,16:28:02
5090,10005293,Sarı U Yaka Triko,Kazak,25.0,49.95,25.0,54.95,2018-03-06,16:42:41
4955,10005156,8265 Taşlı Tasarım Sweat,Sweat,41.04,74.95,38.0,79.95,2018-01-23,16:21:55
5296,10005504,18y105 Tişört,TışÖRT,15.0,29.95,15.0,34.95,2018-04-17,18:34:53
4379,10004568,17y125 Kollar Fırfırlı Ön.,TışÖRT,15.0,29.95,15.0,34.45,2017-08-19,16:53:20
4383,10004572,17Y237 VıSKON ASıMETRıK BLUZ,Bluz,18.0,34.95,18.0,39.95,2017-08-19,17:00:31
4384,10004573,17Y265 FLAMıNGO,TışÖRT,15.0,29.95,15.0,34.45,2017-08-19,17:02:50
4387,10004576,Desenli Elbise,Elbise,40.0,79.95,40.0,84.45,2017-08-19,17:18:31
4389,10004578,295 Gömlek,Gömlek,23.0,49.95,23.0,54.45,2017-08-19,17:31:14
4390,10004579,284 Etek,Etek,28.0,54.95,28.0,59.95,2017-08-19,17:31:54
4391,10004580,606 Elbise,Elbise,30.0,44.99,30.0,64.45,2017-08-19,17:32:30
4392,10004581,600 Çiçekli Elbise,Elbise,35.0,44.99,35.0,74.45,2017-08-19,17:33:08
4393,10004583,Bf Çok Yırtıklı Jean,Kot Pantolon,25.0,49.95,25.0,54.95,2017-08-19,17:57:04
4394,10004584,Yan şeritli Mom Jean Gucci Model,Kot Pantolon,28.0,54.95,28.0,59.95,2017-08-19,17:58:04
4447,10004637,21091 Büstiyer,Büstiyer,16.0,29.95,16.0,33.45,2017-08-28,13:13:59
4399,10004589,284 A Etek,Etek,25.0,49.95,25.0,54.45,2017-08-25,17:38:39
4400,10004590,517 Bluz,Bluz,20.0,39.95,20.0,44.45,2017-08-25,17:39:13
4401,10004591,536 Bluz,Bluz,20.0,29.99,20.0,44.45,2017-08-25,17:40:26
4402,10004592,295 Gömlek,Gömlek,25.0,49.95,25.0,54.95,2017-08-25,17:42:28
4403,10004593,1331 Ribanalı File Mont,Mont,24.0,54.95,24.0,59.45,2017-08-25,17:45:11
4404,10004594,Mtf N 15 Bluz,Bluz,25.0,54.95,25.0,59.45,2017-08-25,17:45:56
4405,10004595,6024 Atlas Havuç Pantolon,Pantolon,25.0,49.95,25.0,54.45,2017-08-25,17:48:59
5293,10005501,22321 Tişört,TışÖRT,15.0,29.95,15.0,34.95,2018-04-17,18:26:09
4537,10004727,Çiçekli Lazer Kesim Y.Bel,Kot Pantolon,32.0,59.95,32.0,64.95,2017-10-06,12:53:06
4408,10004598,6255 Kruvaze Empirme Elbise,Elbise,45.0,89.95,45.0,94.45,2017-08-25,17:51:34
5121,10005324,2711 Tişört,TışÖRT,15.0,29.95,15.0,34.95,2018-03-14,18:57:33
4410,10004600,570 Önden Dikişli Tayt Pant.,Pantolon,25.0,49.95,25.0,54.45,2017-08-25,18:34:05
4411,10004601,142- Klasik Kumaş Etek,Etek,17.0,34.95,17.0,37.99,2017-08-25,18:35:39
5124,10005327,Etek,Etek,20.0,39.95,20.0,44.95,2018-03-14,19:00:11
4413,10004603,1668 Ön Kuş Baskılı Elbise,Elbise,22.0,44.95,22.0,49.45,2017-08-25,18:38:13
4414,10004604,1452 Gipeli Nakışlı Gömlek,Gömlek,35.0,64.95,35.0,69.95,2017-08-25,18:39:02
4415,10004605,M007-yaka Kuş Gözlü Gömlek,Gömlek,25.0,49.95,25.0,54.45,2017-08-25,18:39:49
4416,10004606,16k710 Parçalı Midi Boy Elbise,Elbise,40.0,79.99,40.0,84.99,2017-08-25,18:51:56
4992,10005194,Lazer Kesi Pant.,Kot Pantolon,27.0,34.95,27.0,39.95,2018-02-03,16:01:01
4418,10004608,17y237 Vizkon Asimetrik Bluz,Bluz,18.0,22.99,18.0,0.0,2017-08-25,18:56:46
4419,10004609,17y280 şifon Desenli Vatkalı Elbise,Elbise,50.0,99.99,50.0,105.0,2017-08-25,18:58:25
5012,10005214,2931 Köpek Aksesuarlı Tişört,TışÖRT,15.0,29.95,15.0,34.95,2018-02-09,17:28:17
4423,10004613,Dantelli Kot Elbise,Elbise,38.0,74.99,38.0,79.95,2017-08-25,19:08:22
5107,10005310,Bilem Fular,Fular,3.5,9.95,3.5,14.95,2018-03-08,11:00:07
